CmaCh10G010440.1	474	2939765	1446	31.429	280	165	9	112	385	770	1028	9.52e-22	103
CmaCh10G010440.1	474	2825026	731	32.407	432	243	13	74	473	112	526	2.52e-61	216
CmaCh10G010440.1	474	2825026	731	23.224	366	227	10	67	398	6	351	3.44e-22	104
CmaCh10G010440.1	474	2928072	1570	33.166	398	245	7	76	473	311	687	1.36e-60	219
CmaCh10G010440.1	474	2928072	1570	32.727	275	158	9	101	364	128	386	1.33e-31	133
CmaCh10G010440.1	474	2928072	1570	26.715	277	189	5	124	400	52	314	1.01e-19	97.1
CmaCh10G010440.1	474	3310310	600	28.150	508	298	13	1	471	82	559	1.67e-60	212
CmaCh10G010440.1	474	3310310	600	27.569	399	242	16	19	404	30	394	3.33e-24	110
CmaCh10G010440.1	474	3310310	600	23.022	278	190	9	120	394	27	283	1.54e-10	67.8
CmaCh10G010440.1	474	3212139	970	33.077	390	241	6	81	470	307	676	2.25e-60	217
CmaCh10G010440.1	474	3212139	970	30.417	240	154	6	160	399	281	507	3.43e-24	110
CmaCh10G010440.1	474	3062507	1124	33.421	380	230	9	97	473	134	493	2.40e-60	218
CmaCh10G010440.1	474	3062507	1124	27.106	273	177	8	159	425	92	348	2.29e-20	99.0
CmaCh10G010440.1	474	2948659	597	35.802	324	191	5	148	471	250	556	1.26e-59	209
CmaCh10G010440.1	474	2948659	597	28.788	396	239	14	19	404	29	391	3.89e-25	112
CmaCh10G010440.1	474	2948659	597	23.704	270	183	7	120	387	26	274	1.18e-12	74.3
CmaCh10G010440.1	474	2768145	626	30.617	405	257	9	73	473	193	577	3.77e-59	209
CmaCh10G010440.1	474	2768145	626	33.333	153	100	2	256	408	30	180	1.14e-15	84.0
CmaCh10G010440.1	474	2768145	626	25.333	300	180	6	131	399	18	304	3.47e-15	82.4
CmaCh10G010440.1	474	3343552	985	35.174	344	206	5	129	472	448	774	4.08e-59	213
CmaCh10G010440.1	474	3343552	985	30.112	269	174	6	111	378	126	381	2.32e-26	117
CmaCh10G010440.1	474	3343552	985	28.870	239	154	6	138	372	48	274	4.00e-20	98.2
CmaCh10G010440.1	474	3343552	985	25.879	313	212	7	105	417	225	517	2.73e-18	92.4
CmaCh10G010440.1	474	3278565	988	34.870	347	205	6	129	473	535	862	5.96e-59	213
CmaCh10G010440.1	474	3278565	988	27.616	344	226	10	65	404	68	392	3.01e-28	123
CmaCh10G010440.1	474	3278565	988	24.796	367	227	11	128	461	332	682	6.51e-20	97.4
CmaCh10G010440.1	474	3278565	988	28.440	218	130	9	105	314	615	814	6.16e-13	75.9
CmaCh10G010440.1	474	2832457	1074	31.514	403	251	9	73	471	236	617	6.02e-59	213
CmaCh10G010440.1	474	2832457	1074	28.053	303	195	8	125	420	81	367	2.12e-23	108
CmaCh10G010440.1	474	3305372	882	35.121	373	220	8	102	474	394	744	8.00e-59	211
CmaCh10G010440.1	474	3305372	882	29.293	297	193	6	102	398	192	471	1.28e-33	139
CmaCh10G010440.1	474	3305372	882	25.726	241	164	4	93	333	82	307	2.67e-16	86.3
CmaCh10G010440.1	474	3129391	1092	31.362	389	242	8	73	457	245	612	1.08e-58	213
CmaCh10G010440.1	474	3129391	1092	25.948	343	235	8	125	467	90	413	1.60e-23	108
CmaCh10G010440.1	474	3280269	882	35.135	370	218	8	105	474	397	744	1.42e-58	211
CmaCh10G010440.1	474	3280269	882	29.630	297	192	6	102	398	192	471	7.99e-34	139
CmaCh10G010440.1	474	3280269	882	25.726	241	164	4	93	333	82	307	3.17e-16	85.9
CmaCh10G010440.1	474	3020530	882	35.135	370	218	8	105	474	397	744	1.42e-58	211
CmaCh10G010440.1	474	3020530	882	29.630	297	192	6	102	398	192	471	7.99e-34	139
CmaCh10G010440.1	474	3020530	882	25.726	241	164	4	93	333	82	307	3.17e-16	85.9
CmaCh10G010440.1	474	3089876	882	35.135	370	218	8	105	474	397	744	1.54e-58	211
CmaCh10G010440.1	474	3089876	882	29.630	297	192	6	102	398	192	471	2.50e-33	138
CmaCh10G010440.1	474	3089876	882	25.726	241	164	4	93	333	82	307	3.58e-16	85.9
CmaCh10G010440.1	474	3338212	882	35.135	370	218	8	105	474	397	744	1.59e-58	211
CmaCh10G010440.1	474	3338212	882	29.630	297	192	6	102	398	192	471	9.44e-34	139
CmaCh10G010440.1	474	3338212	882	25.726	241	164	4	93	333	82	307	3.62e-16	85.9
CmaCh10G010440.1	474	3128805	553	33.902	410	215	11	97	473	41	427	1.65e-58	205
CmaCh10G010440.1	474	3128805	553	28.718	195	109	6	151	339	1	171	2.59e-11	70.1
CmaCh10G010440.1	474	3343455	985	34.593	344	208	5	129	472	448	774	2.19e-58	211
CmaCh10G010440.1	474	3343455	985	29.368	269	176	6	111	378	126	381	1.09e-23	109
CmaCh10G010440.1	474	3343455	985	26.837	313	209	7	105	417	225	517	4.68e-21	101
CmaCh10G010440.1	474	3343455	985	29.707	239	152	6	138	372	48	274	5.48e-20	97.8
CmaCh10G010440.1	474	3343211	1007	34.884	344	207	5	129	472	470	796	2.26e-58	211
CmaCh10G010440.1	474	3343211	1007	28.179	291	193	6	88	378	129	403	7.89e-26	115
CmaCh10G010440.1	474	3343211	1007	28.870	239	154	6	138	372	70	296	6.69e-20	97.4
CmaCh10G010440.1	474	3343211	1007	25.559	313	213	7	105	417	247	539	7.41e-18	91.3
CmaCh10G010440.1	474	2958553	1141	34.341	364	204	8	105	466	221	551	2.26e-58	212
CmaCh10G010440.1	474	2958553	1141	32.639	288	160	11	122	404	144	402	4.40e-34	140
